Timestamp;SetSpeed;x
39923086;-680;-644
39924083;-682;-647
39925085;-684;-650
39926083;-685;-651
39927085;-687;-652
39928082;-689;-656
39929087;-690;-659
39930085;-692;-664
39931087;-693;-667
39932133;-695;-670
39933086;-695;-672
39934089;-696;-671
39935087;-697;-671
39936089;-698;-673
39937086;-698;-676
39938088;-699;-677
39939089;-699;-677
39940083;-699;-679
39941088;-699;-681
39942083;-699;-684
39943120;-699;-684
39944087;-699;-684
39945088;-699;-685
39946084;-699;-685
39947085;-698;-685
39948089;-698;-684
39949086;-697;-684
39950082;-696;-684
39951084;-695;-684
39952088;-694;-684
39953090;-693;-683
39954123;-692;-680
39955087;-690;-679
39956089;-689;-679
39957085;-687;-680
39958087;-685;-677
39959086;-684;-676
39960088;-682;-675
39961084;-680;-675
39962086;-678;-672
39963082;-675;-670
39964084;-673;-669
39965115;-670;-666
39966099;-668;-664
39967088;-665;-660
39968089;-662;-656
39969089;-660;-653
39970082;-657;-651
39971087;-654;-648
39972088;-650;-648
39973084;-647;-647
39974086;-644;-643
39975083;-640;-637
39976084;-637;-633
39977160;-629;-631
39978087;-629;-627
39979083;-625;-620
39980088;-621;-615
39981083;-617;-611
39982088;-613;-607
39983082;-609;-604
39984087;-604;-601
39985082;-600;-597
39986087;-595;-592
39987089;-591;-589
39988176;-581;-586
39989083;-581;-583
39990086;-576;-576
39991083;-571;-571
39992085;-566;-565
39993083;-561;-558
39994085;-555;-553
39995082;-550;-548
39996085;-544;-542
39997082;-539;-537
39998084;-533;-531
39999117;-527;-525
40000083;-522;-522
40001086;-516;-517
40002083;-510;-512
40003086;-504;-506
40004083;-498;-498
40005085;-491;-490
40006083;-485;-483
40007085;-479;-478
40008082;-472;-471
40009087;-466;-466
40010124;-459;-459
40011088;-452;-452
40012089;-446;-447
40013086;-439;-443
40014087;-432;-436
40015084;-425;-429
40016086;-418;-423
40017082;-411;-416
40018083;-404;-409
40019083;-397;-399
40020084;-389;-392
40021097;-382;-387
40022086;-375;-381
40023088;-367;-372
40024085;-360;-365
40025086;-352;-359
40026083;-344;-350
40027084;-337;-345
40028089;-329;-338
40029089;-321;-332
40030086;-313;-324
40031088;-305;-315
40032098;-298;-309
40033087;-290;-303
40034089;-282;-295
40035085;-273;-284
40036087;-265;-278
40037083;-257;-274
40038085;-249;-267
40039084;-241;-255
40040086;-232;-246
40041082;-224;-239
40042083;-216;-232
40043104;-207;-226
40044085;-199;-219
40045086;-191;-209
40046084;-182;-201
40047086;-174;-193
40048084;-165;-186
40049089;-156;-178
40050086;-148;-168
40051088;-139;-157
40052086;-131;-149
40053088;-122;-141
40054098;-113;-134
40055088;-105;-128
40056083;-96;-118
40057088;-87;-111
40058083;-78;-103
40059083;-70;-97
40060085;-61;-89
40061082;-52;-78
40062085;-43;-69
40063082;-35;-59
40064084;-26;-51
40065097;-17;-44
40066086;-8;-37
40067089;0;-28
40068086;0;-21
40069083;8;-12
40070089;17;-6
40071083;26;5
40072088;35;17
40073083;43;26
40074088;52;32
40075082;61;38
40076101;70;45
40077089;78;49
40078083;87;54
40079082;96;63
40080084;105;72
40081088;113;81
40082089;122;89
40083086;131;97
40084087;139;106
40085084;148;113
40086086;156;118
40087104;165;126
40088085;174;137
40089082;182;148
40090086;191;153
40091088;199;160
40092084;207;169
40093086;216;179
40094082;224;185
40095084;232;190
40096088;241;198
40097089;249;206
40098101;257;212
40099085;265;218
40100087;273;225
40101084;282;234
40102085;290;245
40103090;298;252
40104083;305;260
40105087;313;270
40106089;321;280
40107085;329;291
40108104;337;301
40109087;344;312
40110089;352;319
40111086;360;325
40112089;367;332
40113086;375;340
40114088;382;348
40115085;389;354
40116088;397;360
40117085;404;367
40118088;411;377
40119103;418;385
40120085;425;393
40121088;432;398
40122086;439;405
40123088;446;412
40124085;452;419
40125088;459;425
40126085;466;432
40127088;472;436
40128085;479;443
40129083;485;452
40130098;491;455
40131088;498;459
40132083;504;467
40133088;510;474
40134082;516;480
40135088;522;486
40136082;527;492
40137087;533;499
40138089;539;507
40139089;544;513
40140084;550;516
40141103;555;521
40142083;561;527
40143084;566;533
40144089;571;536
40145082;576;540
40146087;581;544
40147088;586;549
40148084;591;557
40149088;595;561
40150085;600;563
40151087;604;568
40152098;609;574
40153087;613;577
40154089;617;580
40155085;621;586
40156086;625;591
40157083;629;595
40158085;633;600
40159084;637;601
40160086;640;603
40161082;644;610
40162083;647;613
40163100;650;616
40164089;654;619
40165083;657;622
40166087;660;624
40167089;662;629
40168085;665;630
40169082;668;633
40170086;670;636
40171088;673;639
40172084;675;643
40173086;678;643
40174102;680;646
40175084;682;650
40176086;684;652
40177083;685;653
40178085;687;657
40179085;689;659
40180088;690;661
40181085;692;665
40182088;693;665
40183085;694;667
40184088;695;669
40185097;696;669
40186087;697;671
40187082;698;672
40188087;698;670
40189084;699;668
40190089;699;670
40191084;699;675
40192089;699;674
40193084;699;673
40194089;699;675
40195083;699;679
40196100;699;681
40197089;699;681
40198084;698;680
40199085;698;680
40200087;697;684
40201084;696;682
40202087;695;679
40203084;694;679
40204086;693;680
40205084;692;680
40206100;690;677
40207089;689;675
40208082;687;678
40209088;685;679
40210082;684;676
40211086;682;674
40212088;680;673
40213084;678;675
40214086;675;676
40215082;673;673
40216084;670;670
40217102;668;668
40218083;665;667
40219088;662;665
40220084;660;663
40221086;657;662
40222083;654;662
40223084;650;661
40224089;647;660
40225082;644;660
40226086;640;661
40227088;637;661
40228103;633;660
40229087;629;658
40230089;625;658
40231085;621;658
40232087;617;654
40233084;613;645
40234085;609;632
40235089;604;621
40236085;600;609
40237087;595;602
40238100;591;597
40239085;586;597
40240086;581;595
40241083;576;591
40242085;571;589
40243082;566;584
40244084;561;579
40245082;555;570
40246084;550;562
40247089;544;558
40248084;539;551
40249084;533;546
40250101;527;542
40251088;522;542
40252085;516;541
40253088;510;535
40254085;504;529
40255088;498;524
40256085;491;516
40257088;485;508
40258085;479;500
40259083;472;493
40260114;466;488
40261098;459;482
40262088;452;475
40263083;446;469
40264088;439;464
40265082;432;458
40266088;425;451
40267082;418;444
40268087;411;436
40269084;404;430
40270089;397;423
40271111;389;415
40272104;382;408
40273084;375;403
40274085;367;397
40275089;360;389
40276083;352;379
40277087;344;372
40278088;337;365
40279088;329;357
40280089;321;351
40281086;313;343
40282087;305;335
40283104;298;325
40284085;290;319
40285087;282;313
40286084;273;303
40287085;265;293
40288089;257;286
40289086;249;279
40290082;241;272
40291084;232;264
40292088;224;255
40293089;216;246
40294193;199;238
40295084;199;231
40296086;191;222
40297082;182;213
40298084;174;205
40299083;165;197
40300085;156;190
40301089;148;181
40302082;139;172
40303087;131;163
40304115;122;156
40305102;113;148
40306089;105;138
40307085;96;129
40308088;87;121
40309088;78;113
40310082;70;105
40311088;61;98
40312082;52;88
40313087;43;78
40314089;35;69
40315186;17;60
40316087;17;53
40317082;8;45
40318087;0;34
40319085;-8;25
40320082;-17;18
40321084;-26;11
40322082;-35;1
40323084;-43;-7
40324089;-52;-16
40325084;-61;-25
40326186;-78;-32
40327082;-78;-40
40328085;-87;-47
40329085;-96;-55
40330088;-105;-62
40331085;-113;-71
40332088;-122;-80
40333085;-131;-89
40334088;-139;-98
40335085;-148;-106
40336088;-156;-114
40337122;-165;-123
40338082;-174;-132
40339086;-182;-140
40340089;-191;-149
40341083;-199;-156
40342087;-207;-163
40343089;-216;-172
40344085;-224;-181
40345087;-232;-190
40346083;-241;-198
40347085;-249;-204
40348089;-257;-210
40349193;-273;-217
40350089;-273;-226
40351083;-282;-236
40352087;-290;-243
40353089;-298;-250
40354085;-305;-260
40355086;-313;-267
40356083;-321;-275
40357085;-329;-280
40358089;-337;-286
40359085;-344;-295
40360122;-352;-303
40361087;-360;-310
40362089;-367;-318
40363086;-375;-324
40364087;-382;-330
40365084;-389;-340
40366085;-397;-348
40367082;-404;-354
40368083;-411;-361
40369083;-418;-367
40370084;-425;-375
40371169;-439;-382
40372088;-439;-388
40373085;-446;-396
40374087;-452;-401
40375085;-459;-408
40376087;-466;-417
40377085;-472;-424
40378087;-479;-432
40379087;-485;-437
40380089;-491;-443
40381087;-498;-450
40382128;-504;-456
40383087;-510;-461
40384082;-516;-467
40385087;-522;-473
40386089;-527;-475
40387087;-533;-482
40388089;-539;-489
40389089;-544;-496
40390084;-550;-501
40391089;-555;-508
40392083;-561;-514
40393102;-566;-519
40394084;-571;-523
40395087;-576;-528
40396084;-581;-534
40397087;-586;-539
40398084;-591;-542
40399089;-595;-547
40400086;-600;-556
40401089;-604;-562
40402086;-609;-566
40403088;-613;-569
40404104;-617;-575
40405084;-621;-581
40406086;-625;-585
40407082;-629;-589
40408084;-633;-594
40409083;-637;-598
40410085;-640;-601
40411089;-644;-605
40412083;-647;-611
40413087;-650;-617
40414088;-654;-619
40415102;-657;-623
40416083;-660;-628
40417085;-662;-630
40418089;-665;-633
40419085;-668;-635
40420082;-670;-640
40421083;-673;-643
40422087;-675;-644
40423089;-678;-647
40424086;-680;-652
40425087;-682;-658
40426101;-684;-660
40427082;-685;-663
40428084;-687;-665
40429083;-689;-669
40430085;-690;-671
40431089;-692;-671
40432083;-693;-672
40433087;-694;-673
40434089;-695;-674
40435085;-696;-675
40436087;-697;-677
40437102;-698;-677
40438083;-698;-680
40439089;-699;-682
40440085;-699;-682
40441082;-699;-683
40442085;-699;-684
40443082;-699;-685
40444085;-699;-684
40445082;-699;-684
40446084;-699;-686
40447089;-699;-687
40448103;-698;-686
40449088;-698;-686
40450083;-697;-686
40451088;-696;-686
40452082;-695;-684
40453087;-694;-682
40454089;-693;-680
40455087;-692;-680
40456089;-690;-678
40457087;-689;-675
40458089;-687;-674
40459096;-685;-674
40460086;-684;-670
40461089;-682;-668
40462086;-680;-668
40463088;-678;-667
40464086;-675;-663
40465088;-673;-660
40466085;-670;-658
40467088;-668;-655
40468085;-665;-654
40469082;-662;-653
40470100;-660;-649
40471088;-657;-644
40472082;-654;-643
40473086;-650;-641
40474088;-647;-637
40475084;-644;-633
40476086;-640;-629
40477082;-637;-625
40478084;-633;-622
40479083;-629;-619
40480085;-625;-617
40481103;-621;-614
40482084;-617;-609
40483086;-613;-606
40484082;-609;-602
40485084;-604;-597
40486088;-600;-591
40487089;-595;-585
40488086;-591;-579
40489082;-586;-575
40490087;-581;-571
40491088;-576;-567
40492103;-571;-565
40493084;-566;-562
40494086;-561;-555
40495082;-555;-549
40496084;-550;-546
40497088;-544;-542
40498089;-539;-536
40499089;-533;-528
40500082;-527;-523
40501086;-522;-520
40502088;-516;-514
40503100;-510;-509
40504090;-504;-504
40505084;-498;-498
40506090;-491;-492
40507084;-485;-486
40508089;-479;-479
40509086;-472;-471
40510084;-466;-466
40511086;-459;-462
40512084;-452;-457
40513086;-446;-452
40514101;-439;-445
40515083;-432;-438
40516085;-425;-432
40517083;-418;-426
40518085;-411;-420
40519085;-404;-413
40520088;-397;-405
40521085;-389;-399
40522088;-382;-394
40523085;-375;-388
40524088;-367;-380
40525103;-360;-373
40526085;-352;-367
40527088;-344;-359
40528085;-337;-352
40529082;-329;-345
40530087;-321;-339
40531089;-313;-332
40532087;-305;-326
40533089;-298;-318
40534086;-290;-311
40535087;-282;-305
40536100;-273;-297
40537088;-265;-289
40538082;-257;-281
40539089;-249;-274
40540083;-241;-266
40541087;-232;-259
40542089;-224;-252
40543085;-216;-244
40544087;-207;-238
40545084;-199;-229
40546085;-191;-220
40547104;-182;-213
40548085;-174;-205
40549082;-165;-200
40550086;-156;-190
40551088;-148;-180
40552084;-139;-171
40553086;-131;-165
40554082;-122;-159
40555084;-113;-150
40556088;-105;-142
40557089;-96;-135
40558099;-87;-131
40559083;-78;-123
40560085;-70;-114
40561089;-61;-106
40562083;-52;-99
40563087;-43;-90
40564089;-35;-85
40565085;-26;-79
40566087;-17;-71
40567084;-8;-61
40568085;0;-56
40569099;0;-50
40570089;10;-45
40571084;21;-37
40572089;32;-30
40573084;43;-22
40574089;54;-13
40575083;65;0
40576089;76;12
40577083;87;26
40578088;98;40
40579085;109;52
40580101;120;66
40581083;131;77
40582086;141;86
40583083;152;95
40584086;163;104
40585083;174;115
40586086;184;126
40587083;195;137
40588085;205;150
40589085;216;161
40590088;226;172
40591098;237;186
40592088;247;197
40593083;257;206
40594088;267;215
40595082;278;224
40596087;288;234
40597082;298;245
40598087;307;256
40599084;317;265
40600089;327;276
40601082;337;285
40602085;346;295
40603103;356;305
40604084;365;315
40605086;375;321
40606083;384;332
40607084;393;342
40608089;402;354
40609085;411;363
40610089;420;373
40611083;429;380
40612087;437;388
40613089;446;396
40614098;454;405
40615087;462;415
40616089;471;425
40617086;479;434
40618087;487;442
40619086;494;450
40620088;502;460
40621084;510;470
40622086;517;478
40623082;525;484
40624084;532;490
40625101;539;496
40626082;546;504
40627084;553;511
40628089;559;520
40629085;566;528
40630089;572;535
40631083;578;541
40632087;585;549
40633088;591;556
40634085;596;561
40635087;602;564
40636103;608;569
40637085;613;576
40638088;618;580
40639088;623;588
40640082;628;594
40641087;633;599
40642082;637;605
40643087;642;610
40644089;646;616
40645087;650;620
40646115;654;622
40647195;662;627
40648088;662;633
40649085;665;637
40650083;669;640
40651085;672;644
40652082;675;649
40653085;678;651
40654082;680;652
40655085;683;653
40656082;685;656
40657084;687;661
40658101;689;664
40659086;691;666
40660088;693;667
40661086;694;671
40662088;695;672
40663086;696;675
40664088;697;674
40665085;698;675
40666086;699;677
40667082;699;678
40668083;699;678
40669109;699;678
40670101;699;677
40671087;699;678
40672084;699;679
40673086;698;679
40674082;697;678
40675084;696;677
40676088;695;675
40677089;694;676
40678086;693;675
40679083;691;674
40680113;689;674
40681104;687;675
40682085;685;672
40683087;683;669
40684084;680;667
40685085;678;665
40686089;675;664
40687083;672;662
40688087;669;659
40689084;665;657
40690088;662;654
40691188;654;652
40692083;654;648
40693085;650;646
40694089;646;644
40695083;642;643
40696088;637;641
40697089;633;638
40698086;628;635
40699082;623;634
40700086;618;633
40701088;613;630
40702086;608;629
40703103;602;627
40704085;596;624
40705088;591;625
40706086;585;619
40707088;578;611
40708085;572;598
40709083;566;583
40710088;559;568
40711082;553;559
40712087;546;555
40713082;539;550
40714139;532;543
40715089;525;538
40716084;517;535
40717089;510;527
40718083;502;517
40719084;494;509
40720086;487;502
40721083;479;493
40722086;471;486
40723083;462;478
40724086;454;471
40725123;446;465
40726089;437;460
40727084;429;456
40728089;420;449
40729086;411;439
40730083;402;429
40731086;393;420
40732089;384;410
40733082;375;401
40734086;365;391
40735088;356;383
40736084;346;380
40737113;337;371
40738096;327;360
40739088;317;349
40740082;307;340
40741086;298;331
40742088;288;322
40743084;278;313
40744086;267;303
40745083;257;294
40746084;247;285
40747088;237;275
40748082;226;266
40749118;216;258
40750082;205;248
40751084;195;235
40752089;184;224
40753082;174;214
40754086;163;206
40755088;152;194
40756084;141;184
40757086;131;176
40758082;120;166
40759087;109;154
40760165;98;142
40761084;87;132
40762086;76;122
40763083;65;109
40764084;54;100
40765089;43;90
40766083;32;79
40767088;21;69
40768082;10;60
40769082;0;50
40770085;-10;40
40771159;-21;29
40772087;-32;18
40773082;-43;5
40774087;-54;-6
40775089;-65;-15
40776087;-76;-26
40777089;-87;-37
40778086;-98;-48
40779083;-109;-56
40780089;-120;-68
40781083;-131;-80
40782118;-141;-90
40783086;-152;-99
40784089;-163;-109
40785086;-174;-121
40786088;-184;-133
40787085;-195;-144
40788088;-205;-154
40789088;-216;-163
40790082;-226;-172
40791088;-237;-184
40792082;-247;-194
40793087;-257;-204
40794117;-267;-217
40795084;-278;-226
40796087;-288;-235
40797083;-298;-245
40798084;-307;-256
40799083;-317;-265
40800084;-327;-274
40801088;-337;-284
40802082;-346;-294
40803086;-356;-302
40804088;-365;-310
40805102;-375;-324
40806083;-384;-335
40807085;-393;-343
40808089;-402;-353
40809086;-411;-363
40810082;-420;-373
40811083;-429;-381
40812088;-437;-389
40813089;-446;-399
40814086;-454;-406
40815087;-462;-416
40816098;-471;-425
40817087;-479;-433
40818089;-487;-442
40819088;-494;-449
40820090;-502;-458
40821086;-510;-468
40822087;-517;-473
40823084;-525;-481
40824086;-532;-490
40825082;-539;-497
40826193;-553;-505
40827089;-553;-513
40828083;-559;-519
40829082;-566;-527
40830084;-572;-533
40831088;-578;-539
40832082;-585;-547
40833087;-591;-554
40834082;-596;-563
40835087;-602;-569
40836089;-608;-575
40837087;-613;-579
40838102;-618;-582
40839087;-623;-589
40840082;-628;-594
40841087;-633;-599
40842082;-637;-604
40843087;-642;-609
40844089;-646;-613
40845087;-650;-618
40846089;-654;-623
40847086;-658;-627
40848089;-662;-631
40849174;-665;-634
40850086;-669;-638
40851089;-672;-642
40852086;-675;-645
40853082;-678;-647
40854087;-680;-649
40855082;-683;-654
40856087;-685;-657
40857082;-687;-660
40858087;-689;-662
40859084;-691;-663
40860103;-693;-664
40861085;-694;-667
40862088;-695;-670
40863083;-696;-670
40864084;-697;-672
40865088;-698;-675
40866090;-699;-676
40867086;-699;-675
40868087;-699;-677
40869087;-699;-677
40870088;-699;-677
40871102;-699;-675
40872083;-699;-675
40873085;-698;-676
40874089;-697;-675
40875083;-696;-674
40876087;-695;-675
40877088;-694;-674
40878085;-693;-674
40879089;-691;-672
40880086;-689;-669
40881087;-687;-669
40882097;-685;-666
40883086;-683;-665
40884088;-680;-663
40885084;-678;-662
40886086;-675;-661
40887082;-672;-658
40888084;-669;-654
40889083;-665;-652
40890084;-662;-650
40891089;-658;-647
40892082;-654;-646
40893087;-650;-643
40894102;-646;-641
40895084;-642;-638
40896086;-637;-633
